epoch,loss
5335,1.570236
5336,1.570236
5337,1.570236
5338,1.570236
5339,1.570223
5340,1.570223
5341,1.570223
5342,1.570223
5343,1.570223
5344,1.570223
5345,1.570201
5346,1.570201
5347,1.570157
5348,1.570157
5349,1.570157
5350,1.570096
5351,1.570096
5352,1.570096
5353,1.570066
5354,1.570066
5355,1.569836
5356,1.569836
5357,1.569836
5358,1.569820
5359,1.569820
5360,1.569820
5361,1.569820
5362,1.569762
5363,1.569762
5364,1.569649
5365,1.569649
5366,1.569649
5367,1.569649
5368,1.569434
5369,1.569406
5370,1.569337
5371,1.569337
5372,1.569337
5373,1.569337
5374,1.569337
5375,1.569337
5376,1.569337
5377,1.569284
5378,1.569284
5379,1.569284
5380,1.569284
5381,1.569149
5382,1.569149
5383,1.569118
5384,1.569118
5385,1.569118
5386,1.569009
5387,1.569009
5388,1.569009
5389,1.568921
5390,1.568921
5391,1.568792
5392,1.568792
5393,1.568792
5394,1.568684
5395,1.568519
5396,1.568482
5397,1.568482
5398,1.568401
5399,1.568224
5400,1.568224
5401,1.568224
5402,1.568224
5403,1.568224
5404,1.568224
5405,1.568224
5406,1.568224
5407,1.568060
5408,1.568058
5409,1.567896
5410,1.567896
5411,1.567854
5412,1.567854
5413,1.567854
5414,1.567854
5415,1.567852
5416,1.567742
5417,1.567491
5418,1.567491
5419,1.567433
5420,1.567374
5421,1.567291
5422,1.567190
5423,1.567119
5424,1.567119
5425,1.567119
5426,1.567119
5427,1.566956
5428,1.566798
5429,1.566694
5430,1.566651
5431,1.566629
5432,1.566629
5433,1.566615
5434,1.566412
5435,1.566412
5436,1.566032
5437,1.566032
5438,1.566032
5439,1.565982
5440,1.565982
5441,1.565982
5442,1.565982
5443,1.565982
5444,1.565788
5445,1.565788
5446,1.565788
5447,1.565587
5448,1.565560
5449,1.565399
5450,1.565399
5451,1.565356
5452,1.565240
5453,1.565240
5454,1.565240
5455,1.565233
5456,1.565233
5457,1.564999
5458,1.564927
5459,1.564927
5460,1.564927
5461,1.564927
5462,1.564805
5463,1.564805
5464,1.564805
5465,1.564805
5466,1.564805
5467,1.564805
5468,1.564738
5469,1.564738
5470,1.564738
5471,1.564738
5472,1.564635
5473,1.564356
5474,1.564356
5475,1.564356
5476,1.564356
5477,1.564356
5478,1.564356
5479,1.564356
5480,1.564356
5481,1.564261
5482,1.564034
5483,1.564034
5484,1.564034
5485,1.564034
5486,1.564034
5487,1.563954
5488,1.563838
5489,1.563754
5490,1.563754
5491,1.563634
5492,1.563634
5493,1.563634
5494,1.563489
5495,1.563390
5496,1.563263
5497,1.563233
5498,1.563181
5499,1.563138
5500,1.563138
5501,1.563110
5502,1.563037
5503,1.563037
5504,1.562928
5505,1.562928
5506,1.562928
5507,1.562928
5508,1.562928
5509,1.562928
5510,1.562928
5511,1.562886
5512,1.562886
5513,1.562816
5514,1.562816
5515,1.562816
5516,1.562812
5517,1.562812
5518,1.562741
5519,1.562620
5520,1.562620
5521,1.562620
5522,1.562620
5523,1.562620
5524,1.562604
5525,1.562593
5526,1.562593
5527,1.562593
5528,1.562593
5529,1.562593
5530,1.562593
5531,1.562593
5532,1.562593
5533,1.562593
5534,1.562593
5535,1.562593
5536,1.562593
5537,1.562593
5538,1.562593
5539,1.562593
5540,1.562568
5541,1.562568
5542,1.562568
5543,1.562568
5544,1.562568
5545,1.562568
5546,1.562515
5547,1.562515
5548,1.562414
5549,1.562414
5550,1.562363
5551,1.562356
5552,1.562356
5553,1.562160
5554,1.562160
5555,1.562160
5556,1.562160
5557,1.562160
5558,1.562160
5559,1.561963
5560,1.561963
5561,1.561955
5562,1.561955
5563,1.561955
5564,1.561947
5565,1.561947
5566,1.561863
5567,1.561863
5568,1.561863
5569,1.561863
5570,1.561863
5571,1.561863
5572,1.561863
5573,1.561863
5574,1.561863
5575,1.561863
5576,1.561863
5577,1.561857
5578,1.561737
5579,1.561737
5580,1.561737
5581,1.561737
5582,1.561650
5583,1.561650
5584,1.561650
5585,1.561630
5586,1.561630
5587,1.561614
5588,1.561608
5589,1.561608
5590,1.561608
5591,1.561608
5592,1.561608
5593,1.561608
5594,1.561608
5595,1.561608
5596,1.561608
5597,1.561608
5598,1.561608
5599,1.561608
5600,1.561608
5601,1.561608
5602,1.561587
5603,1.561566
5604,1.561524
5605,1.561524
5606,1.561524
5607,1.561348
5608,1.561348
5609,1.561348
5610,1.561348
5611,1.561227
5612,1.561227
5613,1.561227
5614,1.561227
5615,1.561097
5616,1.561097
5617,1.561092
5618,1.561071
5619,1.561071
5620,1.560925
5621,1.560895
5622,1.560893
5623,1.560884
5624,1.560884
5625,1.560730
5626,1.560730
5627,1.560722
5628,1.560635
5629,1.560635
5630,1.560635
5631,1.560635
5632,1.560635
5633,1.560635
5634,1.560635
5635,1.560635
5636,1.560608
5637,1.560608
5638,1.560505
5639,1.560474
5640,1.560168
5641,1.560168
5642,1.560108
5643,1.560108
5644,1.560108
5645,1.560108
5646,1.560108
5647,1.559904
5648,1.559904
5649,1.559776
5650,1.559655
5651,1.559525
5652,1.559525
5653,1.559525
5654,1.559517
5655,1.559396
5656,1.559396
5657,1.559396
5658,1.559396
5659,1.559296
5660,1.559211
5661,1.559211
5662,1.559211
5663,1.559050
5664,1.558859
5665,1.558859
5666,1.558859
5667,1.558726
5668,1.558726
5669,1.558726
5670,1.558726
5671,1.558726
5672,1.558630
5673,1.558630
5674,1.558558
5675,1.558558
5676,1.558558
5677,1.558558
5678,1.558454
5679,1.558454
5680,1.558454
5681,1.558361
5682,1.558299
5683,1.558276
5684,1.558276
5685,1.558184
5686,1.558184
5687,1.558184
5688,1.558140
5689,1.558140
5690,1.558140
5691,1.558032
5692,1.558032
5693,1.557911
5694,1.557911
5695,1.557809
5696,1.557714
5697,1.557714
5698,1.557706
5699,1.557706
5700,1.557706
5701,1.557706
5702,1.557706
5703,1.557706
5704,1.557706
5705,1.557706
5706,1.557678
5707,1.557606
5708,1.557568
5709,1.557568
5710,1.557414
5711,1.557314
5712,1.557314
5713,1.557314
5714,1.557278
5715,1.557278
5716,1.557278
5717,1.557142
5718,1.557139
5719,1.557104
5720,1.557104
5721,1.557104
5722,1.557104
5723,1.557036
5724,1.557036
5725,1.557036
5726,1.557036
5727,1.557036
5728,1.557036
5729,1.557036
5730,1.557036
5731,1.557036
5732,1.556966
5733,1.556927
5734,1.556847
5735,1.556847
5736,1.556847
5737,1.556782
5738,1.556702
5739,1.556702
5740,1.556631
5741,1.556631
5742,1.556605
5743,1.556572
5744,1.556538
5745,1.556538
5746,1.556310
5747,1.556310
5748,1.556310
5749,1.556310
5750,1.556310
5751,1.556310
5752,1.556074
5753,1.556074
5754,1.556074
5755,1.556074
5756,1.556016
5757,1.556008
5758,1.556008
5759,1.555916
5760,1.555868
5761,1.555868
5762,1.555799
5763,1.555661
5764,1.555661
5765,1.555661
5766,1.555661
5767,1.555519
5768,1.555467
5769,1.555377
5770,1.555362
5771,1.555158
5772,1.555052
5773,1.555052
5774,1.554819
5775,1.554809
5776,1.554775
5777,1.554713
5778,1.554660
5779,1.554660
5780,1.554660
5781,1.554660
5782,1.554660
5783,1.554660
5784,1.554660
5785,1.554516
5786,1.554512
5787,1.554416
5788,1.554394
5789,1.554394
5790,1.554293
5791,1.554175
5792,1.554175
5793,1.554175
5794,1.554142
5795,1.554142
5796,1.554142
5797,1.554110
5798,1.553987
5799,1.553987
5800,1.553934
5801,1.553934
5802,1.553917
5803,1.553823
5804,1.553823
5805,1.553823
5806,1.553823
5807,1.553823
5808,1.553823
5809,1.553823
5810,1.553774
5811,1.553690
5812,1.553690
5813,1.553683
5814,1.553683
5815,1.553683
5816,1.553535
5817,1.553535
5818,1.553533
5819,1.553533
5820,1.553533
5821,1.553508
5822,1.553355
5823,1.553355
5824,1.553355
5825,1.553355
5826,1.553355
5827,1.553183
5828,1.553183
5829,1.553183
5830,1.553164
5831,1.553164
5832,1.553100
5833,1.553100
5834,1.553100
5835,1.553005
5836,1.553005
5837,1.553005
5838,1.553005
5839,1.553005
5840,1.553005
5841,1.552929
5842,1.552929
5843,1.552929
5844,1.552777
5845,1.552694
5846,1.552694
5847,1.552694
5848,1.552694
5849,1.552652
5850,1.552652
5851,1.552652
5852,1.552625
5853,1.552526
5854,1.552526
5855,1.552446
5856,1.552446
5857,1.552190
5858,1.552190
5859,1.552190
5860,1.552190
5861,1.552190
5862,1.552190
5863,1.552188
5864,1.552158
5865,1.552158
5866,1.552158
5867,1.552158
5868,1.552158
5869,1.552081
5870,1.552066
5871,1.551975
5872,1.551975
5873,1.551975
5874,1.551975
5875,1.551975
5876,1.551975
5877,1.551926
5878,1.551926
5879,1.551870
5880,1.551870
5881,1.551870
5882,1.551870
5883,1.551850
5884,1.551850
5885,1.551850
5886,1.551776
5887,1.551776
5888,1.551776
5889,1.551776
5890,1.551776
5891,1.551758
5892,1.551747
5893,1.551747
5894,1.551703
5895,1.551545
5896,1.551545
5897,1.551545
5898,1.551545
5899,1.551545
5900,1.551497
5901,1.551418
5902,1.551418
5903,1.551387
5904,1.551387
5905,1.551387
5906,1.551371
5907,1.551371
5908,1.551280
5909,1.551175
5910,1.551175
5911,1.551175
5912,1.551000
5913,1.551000
5914,1.551000
5915,1.551000
5916,1.551000
5917,1.551000
5918,1.550982
5919,1.550982
5920,1.550982
5921,1.550982
5922,1.550982
5923,1.550899
5924,1.550899
5925,1.550899
5926,1.550899
5927,1.550899
5928,1.550887
5929,1.550887
5930,1.550887
5931,1.550867
5932,1.550750
5933,1.550672
5934,1.550586
5935,1.550484
5936,1.550346
5937,1.550346
5938,1.550311
5939,1.550144
5940,1.550144
5941,1.549900
5942,1.549881
5943,1.549881
5944,1.549881
5945,1.549860
5946,1.549747
5947,1.549747
5948,1.549559
5949,1.549559
5950,1.549559
5951,1.549331
5952,1.549331
5953,1.549331
5954,1.549232
5955,1.549125
5956,1.549125
5957,1.549078
5958,1.549074
5959,1.549074
5960,1.549013
5961,1.549013
5962,1.549013
5963,1.549013
5964,1.549013
5965,1.549001
5966,1.549001
5967,1.549001
5968,1.548894
5969,1.548894
5970,1.548894
5971,1.548894
5972,1.548894
5973,1.548775
5974,1.548775
5975,1.548775
5976,1.548775
5977,1.548775
5978,1.548775
5979,1.548775
5980,1.548775
5981,1.548775
5982,1.548775
5983,1.548775
5984,1.548775
5985,1.548775
5986,1.548775
5987,1.548727
5988,1.548727
5989,1.548712
5990,1.548693
5991,1.548682
5992,1.548478
5993,1.548259
5994,1.548259
5995,1.548206
5996,1.548132
5997,1.548132
5998,1.548132
5999,1.548132
6000,1.548132
6001,1.548132
6002,1.548071
6003,1.548071
6004,1.548071
6005,1.548071
6006,1.548071
6007,1.548071
6008,1.548064
6009,1.548064
6010,1.547876
6011,1.547876
6012,1.547857
6013,1.547857
6014,1.547857
6015,1.547857
6016,1.547857
6017,1.547857
6018,1.547758
6019,1.547716
6020,1.547716
6021,1.547716
6022,1.547713
6023,1.547713
6024,1.547620
6025,1.547509
6026,1.547364
6027,1.547337
6028,1.547337
6029,1.547337
6030,1.547337
6031,1.547292
6032,1.547243
6033,1.547243
6034,1.547211
6035,1.547211
6036,1.547126
6037,1.547126
6038,1.547016
6039,1.547016
6040,1.546803
6041,1.546784
6042,1.546784
6043,1.546784
6044,1.546735
6045,1.546735
6046,1.546735
6047,1.546735
6048,1.546595
6049,1.546595
6050,1.546595
6051,1.546486
6052,1.546486
6053,1.546486
6054,1.546486
6055,1.546374
6056,1.546374
6057,1.546372
6058,1.546372
6059,1.546372
6060,1.546372
6061,1.546252
6062,1.546252
6063,1.546084
6064,1.546084
6065,1.545949
6066,1.545949
6067,1.545949
6068,1.545949
6069,1.545949
6070,1.545927
6071,1.545927
6072,1.545811
6073,1.545811
6074,1.545769
6075,1.545769
6076,1.545769
6077,1.545769
6078,1.545769
6079,1.545769
6080,1.545769
6081,1.545529
6082,1.545529
6083,1.545529
6084,1.545529
6085,1.545529
6086,1.545529
6087,1.545529
6088,1.545359
6089,1.545258
6090,1.545205
6091,1.545205
6092,1.545205
6093,1.545205
6094,1.545205
6095,1.545205
6096,1.545205
6097,1.545151
6098,1.545151
6099,1.545151
6100,1.545021
6101,1.545021
6102,1.545001
6103,1.545001
6104,1.545001
6105,1.545001
6106,1.544977
6107,1.544947
6108,1.544947
6109,1.544947
6110,1.544898
6111,1.544868
6112,1.544868
6113,1.544868
6114,1.544756
6115,1.544756
6116,1.544756
6117,1.544592
6118,1.544421
6119,1.544421
6120,1.544421
6121,1.544421
6122,1.544376
6123,1.544376
6124,1.544376
6125,1.544376
6126,1.544270
6127,1.544270
6128,1.544188
6129,1.544167
6130,1.544167
6131,1.544167
6132,1.544167
6133,1.544130
6134,1.544130
6135,1.544130
6136,1.544130
6137,1.544130
6138,1.544130
6139,1.544074
6140,1.544074
6141,1.544045
6142,1.544005
6143,1.544005
6144,1.544005
6145,1.543883
6146,1.543778
6147,1.543778
6148,1.543778
6149,1.543778
6150,1.543778
6151,1.543778
6152,1.543772
6153,1.543708
6154,1.543708
6155,1.543708
6156,1.543649
6157,1.543649
6158,1.543618
6159,1.543618
6160,1.543618
6161,1.543618
6162,1.543618
6163,1.543618
6164,1.543618
6165,1.543618
6166,1.543618
6167,1.543618
6168,1.543618
6169,1.543434
6170,1.543426
6171,1.543425
6172,1.543425
6173,1.543425
6174,1.543328
6175,1.543328
6176,1.543174
6177,1.543056
6178,1.543023
6179,1.543023
6180,1.543023
6181,1.543023
6182,1.543023
6183,1.543023
6184,1.543023
6185,1.542862
6186,1.542862
6187,1.542862
6188,1.542862
6189,1.542682
6190,1.542682
6191,1.542682
6192,1.542682
6193,1.542682
6194,1.542682
6195,1.542682
6196,1.542682
6197,1.542682
6198,1.542682
6199,1.542595
6200,1.542595
6201,1.542351
6202,1.542351
6203,1.542351
6204,1.542351
6205,1.542351
6206,1.542351
6207,1.542351
6208,1.542351
6209,1.542231
6210,1.542195
6211,1.542195
6212,1.542195
6213,1.542195
6214,1.542070
6215,1.541973
6216,1.541896
6217,1.541802
6218,1.541802
6219,1.541802
6220,1.541802
6221,1.541802
6222,1.541802
6223,1.541802
6224,1.541802
6225,1.541779
6226,1.541703
6227,1.541671
6228,1.541512
6229,1.541430
6230,1.541430
6231,1.541394
6232,1.541331
6233,1.541331
6234,1.541331
6235,1.541160
6236,1.541113
6237,1.541113
6238,1.540978
6239,1.540978
6240,1.540978
6241,1.540978
6242,1.540978
6243,1.540919
6244,1.540917
6245,1.540917
6246,1.540820
6247,1.540820
6248,1.540663
6249,1.540653
6250,1.540498
6251,1.540439
6252,1.540439
6253,1.540387
6254,1.540209
6255,1.540083
6256,1.540083
6257,1.540083
6258,1.540083
6259,1.540083
6260,1.539996
6261,1.539996
6262,1.539996
6263,1.539986
6264,1.539965
6265,1.539852
6266,1.539793
6267,1.539746
6268,1.539746
6269,1.539746
6270,1.539746
6271,1.539746
6272,1.539729
6273,1.539729
6274,1.539608
6275,1.539608
6276,1.539608
6277,1.539608
6278,1.539608
6279,1.539571
6280,1.539571
6281,1.539558
6282,1.539373
6283,1.539362
6284,1.539362
6285,1.539200
6286,1.539200
6287,1.539200
6288,1.539200
6289,1.539200
6290,1.539174
6291,1.539021
6292,1.539021
6293,1.539021
6294,1.539021
6295,1.538905
6296,1.538905
6297,1.538890
6298,1.538609
6299,1.538609
6300,1.538609
6301,1.538497
6302,1.538497
6303,1.538497
6304,1.538359
6305,1.538251
6306,1.538251
6307,1.538251
6308,1.538148
6309,1.538148
6310,1.538148
6311,1.538148
6312,1.538141
6313,1.538029
6314,1.538029
6315,1.538029
6316,1.537998
6317,1.537998
6318,1.537998
6319,1.537998
6320,1.537998
6321,1.537904
6322,1.537904
6323,1.537904
6324,1.537904
6325,1.537904
6326,1.537904
6327,1.537904
6328,1.537885
6329,1.537786
6330,1.537782
6331,1.537685
6332,1.537638
6333,1.537638
6334,1.537638
6335,1.537638
6336,1.537638
6337,1.537638
6338,1.537511
6339,1.537511
6340,1.537348
6341,1.537348
6342,1.537348
6343,1.537348
6344,1.537348
6345,1.537345
6346,1.537345
6347,1.537345
6348,1.537345
6349,1.537345
6350,1.537345
6351,1.537345
6352,1.537323
6353,1.537323
6354,1.537323
6355,1.537323
6356,1.537217
6357,1.537045
6358,1.537043
6359,1.537043
6360,1.537043
6361,1.536923
6362,1.536923
6363,1.536923
6364,1.536914
6365,1.536771
6366,1.536771
6367,1.536771
6368,1.536756
6369,1.536756
6370,1.536756
6371,1.536756
6372,1.536756
6373,1.536756
6374,1.536728
6375,1.536728
6376,1.536728
6377,1.536706
6378,1.536706
6379,1.536706
6380,1.536706
6381,1.536706
6382,1.536654
6383,1.536574
6384,1.536574
6385,1.536574
6386,1.536574
6387,1.536409
6388,1.536311
6389,1.536311
6390,1.536153
6391,1.536153
6392,1.536124
6393,1.536124
6394,1.536124
6395,1.536007
6396,1.535907
6397,1.535790
6398,1.535790
6399,1.535709
6400,1.535709
6401,1.535622
6402,1.535622
6403,1.535622
6404,1.535461
6405,1.535461
6406,1.535430
6407,1.535227
6408,1.535204
6409,1.535204
6410,1.535204
6411,1.535055
6412,1.535055
6413,1.535055
6414,1.535055
6415,1.535055
6416,1.534991
6417,1.534928
6418,1.534926
6419,1.534926
6420,1.534926
6421,1.534926
6422,1.534745
6423,1.534745
6424,1.534710
6425,1.534710
6426,1.534710
6427,1.534674
6428,1.534491
6429,1.534384
6430,1.534384
6431,1.534384
6432,1.534384
6433,1.534384
6434,1.534323
6435,1.534229
6436,1.534229
6437,1.534227
6438,1.534227
6439,1.534227
6440,1.534227
6441,1.534227
6442,1.534227
6443,1.534086
6444,1.534086
6445,1.533988
6446,1.533988
6447,1.533988
6448,1.533988
6449,1.533988
6450,1.533988
6451,1.533988
6452,1.533960
6453,1.533960
6454,1.533960
6455,1.533917
6456,1.533917
6457,1.533917
6458,1.533829
6459,1.533792
6460,1.533766
6461,1.533653
6462,1.533653
6463,1.533610
6464,1.533610
6465,1.533610
6466,1.533610
6467,1.533610
6468,1.533597
6469,1.533597
6470,1.533544
6471,1.533544
6472,1.533544
6473,1.533544
6474,1.533544
6475,1.533544
6476,1.533544
6477,1.533543
6478,1.533385
6479,1.533385
6480,1.533385
6481,1.533228
6482,1.533228
6483,1.533228
6484,1.533058
6485,1.533058
6486,1.533044
6487,1.533019
6488,1.533019
6489,1.532997
6490,1.532997
6491,1.532997
6492,1.532997
6493,1.532997
6494,1.532997
6495,1.532997
6496,1.532859
6497,1.532859
6498,1.532859
6499,1.532859
6500,1.532859
6501,1.532748
6502,1.532694
6503,1.532694
6504,1.532555
6505,1.532555
6506,1.532487
6507,1.532362
6508,1.532300
6509,1.532300
6510,1.532300
6511,1.532300
6512,1.532300
6513,1.532183
6514,1.532006
6515,1.532006
6516,1.532006
6517,1.532006
6518,1.531995
6519,1.531995
6520,1.531963
6521,1.531963
6522,1.531963
6523,1.531963
6524,1.531863
6525,1.531863
6526,1.531863
6527,1.531863
6528,1.531863
6529,1.531863
6530,1.531863
6531,1.531830
6532,1.531830
6533,1.531830
6534,1.531830
6535,1.531830
6536,1.531830
6537,1.531801
6538,1.531801
6539,1.531801
6540,1.531801
6541,1.531575
6542,1.531575
6543,1.531575
6544,1.531473
6545,1.531354
6546,1.531251
6547,1.531236
6548,1.531236
6549,1.531236
6550,1.531236
6551,1.531201
6552,1.531201
6553,1.531191
6554,1.531191
6555,1.531191
6556,1.530994
6557,1.530838
6558,1.530827
6559,1.530769
6560,1.530769
6561,1.530769
6562,1.530769
6563,1.530640
6564,1.530640
6565,1.530640
6566,1.530636
6567,1.530636
6568,1.530636
6569,1.530532
6570,1.530532
6571,1.530468
6572,1.530402
6573,1.530402
6574,1.530385
6575,1.530385
6576,1.530383
6577,1.530383
6578,1.530383
6579,1.530383
6580,1.530201
6581,1.530110
6582,1.530110
6583,1.530110
6584,1.530050
6585,1.529970
6586,1.529970
6587,1.529970
6588,1.529864
6589,1.529780
6590,1.529780
6591,1.529673
6592,1.529673
6593,1.529600
6594,1.529600
6595,1.529600
6596,1.529600
6597,1.529600
6598,1.529600
6599,1.529558
6600,1.529558
6601,1.529558
6602,1.529339
6603,1.529339
6604,1.529143
6605,1.529087
6606,1.529005
6607,1.528980
6608,1.528980
6609,1.528980
6610,1.528980
6611,1.528972
6612,1.528972
6613,1.528819
6614,1.528819
6615,1.528819
6616,1.528819
6617,1.528819
6618,1.528819
6619,1.528819
6620,1.528818
6621,1.528650
6622,1.528554
6623,1.528554
6624,1.528379
6625,1.528379
6626,1.528311
6627,1.528253
6628,1.528253
6629,1.528202
6630,1.528202
6631,1.528202
6632,1.528147
6633,1.528147
6634,1.528147
6635,1.528147
6636,1.528147
6637,1.528147
6638,1.528147
6639,1.528147
6640,1.528147
6641,1.528100
6642,1.528070
6643,1.528070
6644,1.528070
6645,1.528070
6646,1.528044
6647,1.528044
6648,1.528044
6649,1.528040
6650,1.528040
6651,1.527968
6652,1.527968
6653,1.527968
6654,1.527963
6655,1.527963
6656,1.527963
6657,1.527963
6658,1.527963
6659,1.527790
6660,1.527790
6661,1.527790
6662,1.527625
6663,1.527625
6664,1.527625
6665,1.527583
6666,1.527583
6667,1.527583
6668,1.527461
6669,1.527461
6670,1.527461
6671,1.527461
6672,1.527461
6673,1.527345
6674,1.527221
6675,1.527221
6676,1.527221
6677,1.527221
6678,1.527221
6679,1.527221
6680,1.527221
6681,1.527221
6682,1.527221
6683,1.527221
6684,1.527221
6685,1.527221
6686,1.527191
6687,1.527073
6688,1.527041
6689,1.527041
6690,1.526973
6691,1.526789
6692,1.526746
6693,1.526746
6694,1.526567
6695,1.526567
6696,1.526567
6697,1.526567
6698,1.526534
6699,1.526349
6700,1.526349
6701,1.526349
6702,1.526349
6703,1.526349
6704,1.526349
6705,1.526349
6706,1.526217
6707,1.526196
6708,1.525934
6709,1.525625
6710,1.525625
6711,1.525625
6712,1.525625
6713,1.525556
6714,1.525556
6715,1.525426
6716,1.525426
6717,1.525397
6718,1.525397
6719,1.525167
6720,1.525150
6721,1.524974
6722,1.524974
6723,1.524974
6724,1.524974
6725,1.524878
6726,1.524878
6727,1.524843
6728,1.524761
6729,1.524691
6730,1.524691
6731,1.524691
6732,1.524691
6733,1.524691
6734,1.524631
6735,1.524521
6736,1.524521
6737,1.524521
6738,1.524521
6739,1.524521
6740,1.524521
6741,1.524501
6742,1.524501
6743,1.524501
6744,1.524501
6745,1.524501
6746,1.524437
6747,1.524437
6748,1.524427
6749,1.524427
6750,1.524427
6751,1.524403
6752,1.524351
6753,1.524351
6754,1.524096
6755,1.523960
6756,1.523923
6757,1.523748
6758,1.523748
6759,1.523720
6760,1.523641
6761,1.523641
6762,1.523641
6763,1.523641
6764,1.523551
6765,1.523483
6766,1.523426
6767,1.523426
6768,1.523426
6769,1.523426
6770,1.523391
6771,1.523387
6772,1.523218
6773,1.523216
6774,1.523046
6775,1.523046
6776,1.523046
6777,1.523027
6778,1.523027
6779,1.523027
6780,1.523027
6781,1.522995
6782,1.522740
6783,1.522740
6784,1.522554
6785,1.522554
6786,1.522554
6787,1.522449
6788,1.522279
6789,1.522047
6790,1.522047
6791,1.522047
6792,1.522022
6793,1.522022
6794,1.522022
6795,1.522022
6796,1.521942
6797,1.521942
6798,1.521942
6799,1.521924
6800,1.521745
6801,1.521745
6802,1.521745
6803,1.521716
6804,1.521695
6805,1.521636
6806,1.521636
6807,1.521553
6808,1.521553
6809,1.521527
6810,1.521527
6811,1.521527
6812,1.521501
6813,1.521501
6814,1.521358
6815,1.521358
6816,1.521358
6817,1.521358
6818,1.521358
6819,1.521358
6820,1.521335
6821,1.521335
6822,1.521335
6823,1.521233
6824,1.521233
6825,1.521233
6826,1.521171
6827,1.521171
6828,1.521171
6829,1.521171
6830,1.521171
6831,1.521171
6832,1.521171
6833,1.521171
6834,1.521116
6835,1.520941
6836,1.520941
6837,1.520860
6838,1.520774
6839,1.520774
6840,1.520730
6841,1.520730
6842,1.520575
6843,1.520513
6844,1.520513
6845,1.520513
6846,1.520513
6847,1.520487
6848,1.520485
6849,1.520465
6850,1.520465
6851,1.520465
6852,1.520465
6853,1.520423
6854,1.520423
6855,1.520423
6856,1.520423
6857,1.520423
6858,1.520423
6859,1.520128
6860,1.520128
6861,1.520128
6862,1.520098
6863,1.520098
6864,1.520098
6865,1.520098
6866,1.520077
6867,1.520077
6868,1.520077
6869,1.520077
6870,1.520077
6871,1.520077
6872,1.520077
6873,1.520077
6874,1.520062
6875,1.519941
6876,1.519812
6877,1.519812
6878,1.519812
6879,1.519667
6880,1.519667
6881,1.519613
6882,1.519604
6883,1.519604
6884,1.519604
6885,1.519604
6886,1.519604
6887,1.519604
6888,1.519604
6889,1.519604
6890,1.519548
6891,1.519537
6892,1.519517
6893,1.519473
6894,1.519364
6895,1.519364
6896,1.519364
6897,1.519272
6898,1.519272
6899,1.519272
6900,1.519272
6901,1.519246
6902,1.519246
6903,1.519246
6904,1.519149
6905,1.519149
6906,1.519029
6907,1.518947
6908,1.518931
6909,1.518931
6910,1.518839
6911,1.518816
6912,1.518816
6913,1.518747
6914,1.518652
6915,1.518652
6916,1.518652
6917,1.518652
6918,1.518607
6919,1.518536
6920,1.518536
6921,1.518411
6922,1.518411
6923,1.518411
6924,1.518411
6925,1.518411
6926,1.518411
6927,1.518411
6928,1.518285
6929,1.518285
6930,1.518188
6931,1.518120
6932,1.518050
6933,1.518050
6934,1.517887
6935,1.517887
6936,1.517887
6937,1.517887
6938,1.517887
6939,1.517887
6940,1.517800
6941,1.517581
6942,1.517581
6943,1.517577
6944,1.517570
6945,1.517570
6946,1.517456
6947,1.517408
6948,1.517408
6949,1.517408
6950,1.517408
6951,1.517408
6952,1.517408
6953,1.517408
6954,1.517286
6955,1.517286
6956,1.517264
6957,1.517150
6958,1.517150
6959,1.517150
6960,1.517150
6961,1.517150
6962,1.517078
6963,1.517074
6964,1.517074
6965,1.517074
6966,1.517064
6967,1.517058
6968,1.517015
6969,1.517010
6970,1.517010
6971,1.517010
6972,1.517010
6973,1.516979
6974,1.516856
6975,1.516779
6976,1.516779
6977,1.516706
6978,1.516706
6979,1.516663
6980,1.516663
6981,1.516663
6982,1.516597
6983,1.516597
6984,1.516597
6985,1.516556
6986,1.516373
6987,1.516373
6988,1.516305
6989,1.516305
6990,1.516212
6991,1.516039
6992,1.516039
6993,1.516015
6994,1.515910
6995,1.515734
6996,1.515716
6997,1.515706
6998,1.515706
6999,1.515630
7000,1.515630
7001,1.515630
7002,1.515630
7003,1.515630
7004,1.515630
7005,1.515630
7006,1.515590
7007,1.515576
7008,1.515523
7009,1.515350
7010,1.515350
7011,1.515350
7012,1.515350
7013,1.515350
7014,1.515188
7015,1.515005
7016,1.514887
7017,1.514887
7018,1.514887
7019,1.514830
7020,1.514830
7021,1.514830
7022,1.514830
7023,1.514830
7024,1.514830
7025,1.514830
7026,1.514817
7027,1.514817
7028,1.514770
7029,1.514770
7030,1.514770
7031,1.514770
7032,1.514770
7033,1.514628
7034,1.514532
7035,1.514531
7036,1.514531
7037,1.514531
7038,1.514379
7039,1.514379
7040,1.514288
7041,1.514288
7042,1.514288
7043,1.514288
7044,1.514288
7045,1.514222
7046,1.514145
7047,1.514145
7048,1.514145
7049,1.514145
7050,1.514145
7051,1.514145
7052,1.514145
7053,1.514145
7054,1.514145
7055,1.514145
7056,1.514145
7057,1.514145
7058,1.514145
7059,1.514071
7060,1.514024
7061,1.513970
7062,1.513970
7063,1.513915
7064,1.513892
7065,1.513819
7066,1.513819
7067,1.513819
7068,1.513813
7069,1.513754
7070,1.513754
7071,1.513754
7072,1.513703
7073,1.513560
7074,1.513560
7075,1.513560
7076,1.513522
7077,1.513522
7078,1.513490
7079,1.513410
7080,1.513410
7081,1.513397
7082,1.513397
7083,1.513312
